Anime_id,Name,Genres,,,,,,,,,,,,,,
11741,Fate/Zero 2nd Season,"Action, Supernatural, Magic, Fantasy",,,,,,,,,,,,,,
11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,"Action, Magic, Sci-Fi, Super Power",,,,,,,,,,,,,,
11745,Aku no Onna Kanbu,Hentai,,,,,,,,,,,,,,
11747,Kiriya Hakushaku Ke no Roku Shimai,Hentai,,,,,,,,,,,,,,
11749,Oshioki: Gakuen Reijou Kousei Keikaku,Hentai,,,,,,,,,,,,,,
11751,Senki Zesshou Symphogear,"Action, Sci-Fi, Music",,,,,,,,,,,,,,
11755,009 Re:Cyborg,"Action, Adventure, Mecha, Sci-Fi",,,,,,,,,,,,,,
11757,Sword Art Online,"Action, Game, Adventure, Romance, Fantasy",,,,,,,,,,,,,,
11759,Accel World,"Action, Game, Sci-Fi, Romance, School",,,,,,,,,,,,,,
11761,Medaka Box,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",,,,,,,,,,,,,,
11763,Sekai de Ichiban Tsuyoku Naritai!,"Action, Ecchi, Sports",,,,,,,,,,,,,,
11767,Justeen,"Action, Mecha, Sci-Fi",,,,,,,,,,,,,,
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,"Comedy, Ecchi, School, Seinen, Shoujo Ai",,,,,,,,,,,,,,
11771,Kuroko no Basket,"Comedy, School, Shounen, Sports",,,,,,,,,,,,,,
11773,To Heart 2: Dungeon Travelers,"Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen",,,,,,,,,,,,,,
11777,Lupin III: Chi no Kokuin - Eien no Mermaid,"Action, Adventure, Comedy, Seinen",,,,,,,,,,,,,,
11783,Dog Days',"Action, Adventure, Magic, Fantasy",,,,,,,,,,,,,,
11785,Haiyore! Nyaruko-san,"Sci-Fi, Comedy, Parody",,,,,,,,,,,,,,
11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,"Action, Super Power, Adventure, Comedy, Shounen",,,,,,,,,,,,,,
11789,Wish Me Mell,"Kids, Magic, Fantasy",,,,,,,,,,,,,,
11791,Sore Ike! Anpanman: Ruby no Negai,"Comedy, Kids, Magic",,,,,,,,,,,,,,
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode","Comedy, Drama, Slice of Life",,,,,,,,,,,,,,
11795,Forsaken,"Music, Vampire",,,,,,,,,,,,,,
11799,Midori no Neko,Mystery,,,,,,,,,,,,,,
11807,School,"Hentai, School",,,,,,,,,,,,,,
11809,gdgd Fairies,Comedy,,,,,,,,,,,,,,
11813,Shijou Saikyou no Deshi Kenichi OVA,"Action, Martial Arts, Comedy, School, Shounen",,,,,,,,,,,,,,
11815,Ijou Chitai: Jikken Dorei,Hentai,,,,,,,,,,,,,,
11825,Enshou Nihon Mukashibanashi,"Hentai, Comedy, Historical",,,,,,,,,,,,,,
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,"Action, Hentai, Fantasy",,,,,,,,,,,,,,
11829,Manga Mitokoumon,Historical,,,,,,,,,,,,,,
11835,Qin Shi Ming Yue: Zhu Zi Bai Jia,"Action, Historical, Martial Arts, Fantasy",,,,,,,,,,,,,,
11837,Zetman,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",,,,,,,,,,,,,,
11841,Qin Shi Ming Yue: Ye Jin Tianming,"Action, Historical, Martial Arts, Fantasy",,,,,,,,,,,,,,
11843,Danshi Koukousei no Nichijou,"Slice of Life, Comedy, School",,,,,,,,,,,,,,
11853,Pokemon: Pikachu no Summer Bridge Story,"Adventure, Comedy, Fantasy, Kids",,,,,,,,,,,,,,
11855,Houkago Nyannyan,Hentai,,,,,,,,,,,,,,
11857,Judo Sanka,"Sports, Shounen",,,,,,,,,,,,,,
11859,Queen's Blade: Rebellion,"Action, Adventure, Ecchi, Fantasy",,,,,,,,,,,,,,
11867,Cipher,"Drama, Music",,,,,,,,,,,,,,
11869,Bloody Night,"Horror, Psychological, Supernatural, Thriller",,,,,,,,,,,,,,
11873,Oraa Guzura Dado (1987),"Comedy, Kids",,,,,,,,,,,,,,
11879,Oni Chichi: Re-born,Hentai,,,,,,,,,,,,,,
11883,Nendo no Tatakai 2,"Action, Comedy",,,,,,,,,,,,,,
11887,Kokoro Connect,"Slice of Life, Comedy, Supernatural, Drama, Romance, School",,,,,,,,,,,,,,
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,"Music, Comedy, Drama",,,,,,,,,,,,,,
11897,Nendo no Tatakai,"Action, Comedy",,,,,,,,,,,,,,
11911,Pretty Rhythm: Aurora Dream - Prism Shougekijou,"Comedy, Shoujo",,,,,,,,,,,,,,
11915,Within the Bloody Woods,Horror,,,,,,,,,,,,,,
11917,Major: World Series,"Comedy, Drama, Shounen, Sports",,,,,,,,,,,,,,
11919,Zoku Attacker You! Kin Medal e no Michi,"Sports, Romance",,,,,,,,,,,,,,
11933,Oda Nobuna no Yabou,"Comedy, Historical, Romance",,,,,,,,,,,,,,
11959,Moeru! Oniisan (OVA),Comedy,,,,,,,,,,,,,,
11969,Love Bitch: Yasashii Onna,Hentai,,,,,,,,,,,,,,
11977,Mahou Shoujo MadokaâMagica Movie 1: Hajimari no Monogatari,"Psychological, Drama, Magic, Thriller",,,,,,,,,,,,,,
11979,Mahou Shoujo MadokaâMagica Movie 2: Eien no Monogatari,"Drama, Magic, Psychological, Thriller",,,,,,,,,,,,,,
11981,Mahou Shoujo MadokaâMagica Movie 3: Hangyaku no Monogatari,"Mystery, Psychological, Drama, Magic, Thriller",,,,,,,,,,,,,,
11995,Guilstein,"Action, Horror, Sci-Fi",,,,,,,,,,,,,,
11997,Tsundere Inran Shoujo Sukumi,Hentai,,,,,,,,,,,,,,
12001,One Piece 3D: Gekisou! Trap Coaster,"Action, Adventure, Fantasy, Comedy, Shounen",,,,,,,,,,,,,,
12005,What's Michael?,Comedy,,,,,,,,,,,,,,
12015,Tiger & Bunny Movie 1: The Beginning,"Action, Super Power, Comedy, Mystery",,,,,,,,,,,,,,
12017,Tiger & Bunny Movie 2: The Rising,"Action, Mystery, Comedy, Super Power",,,,,,,,,,,,,,
12021,Poyopoyo Kansatsu Nikki,"Slice of Life, Comedy, Seinen",,,,,,,,,,,,,,
12027,Anne no Nikki: Anne Frank Monogatari,"Drama, Historical",,,,,,,,,,,,,,
12029,Uchuu Senkan Yamato 2199,"Action, Military, Sci-Fi, Space, Drama",,,,,,,,,,,,,,
12031,Kingdom,"Action, Historical, Military, Seinen",,,,,,,,,,,,,,
12035,Dwaeji-ui Wang,"Psychological, Drama, Thriller, Seinen",,,,,,,,,,,,,,
12037,What's Michael? 2,Comedy,,,,,,,,,,,,,,
12039,What's Michael? (TV),Comedy,,,,,,,,,,,,,,
12049,Fairy Tail Movie 1: Houou no Miko,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",,,,,,,,,,,,,,
12053,Mardock Scramble: The Third Exhaust,"Action, Psychological, Sci-Fi",,,,,,,,,,,,,,
12055,Brandish,"Hentai, Demons, Supernatural",,,,,,,,,,,,,,
12057,My Imouto: Koakuma na A-Cup,Hentai,,,,,,,,,,,,,,
12059,Otome Dori,Hentai,,,,,,,,,,,,,,
12061,Injuu Seisen XX,"Action, Hentai, Supernatural",,,,,,,,,,,,,,
12065,Queen's Blade OVA Specials,"Action, Adventure, Ecchi, Fantasy",,,,,,,,,,,,,,
12067,Rurouni Kenshin Special,"Action, Historical, Romance, Samurai, Shounen",,,,,,,,,,,,,,
12069,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",,,,,,,,,,,,,,
12079,BlackâRock Shooter,"Action, Music",,,,,,,,,,,,,,
12101,Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,"Magic, Music",,,,,,,,,,,,,,
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",,,,,,,,,,,,,,
12115,Berserk: Ougon Jidai-hen III - Kourin,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",,,,,,,,,,,,,,
12117,Detective Conan Movie 16: The Eleventh Striker,"Adventure, Comedy, Mystery, Police, Shounen, Sports",,,,,,,,,,,,,,
12119,Natsu-iro Kiseki,"School, Slice of Life, Supernatural",,,,,,,,,,,,,,
12121,Towa no Kizuna,Music,,,,,,,,,,,,,,
12123,Yurumates 3D,"Slice of Life, Comedy, Seinen",,,,,,,,,,,,,,
12131,30-sai no Hoken Taiiku Specials,"Parody, Romance, Ecchi, Seinen",,,,,,,,,,,,,,
12133,Sekaikei Sekai Ron,"Sci-Fi, Psychological",,,,,,,,,,,,,,
12135,Ra/Radio Noise*Planet,"Adventure, Psychological, Sci-Fi",,,,,,,,,,,,,,
12137,Robotica*Robotics,"Psychological, Sci-Fi, Shounen Ai, Slice of Life",,,,,,,,,,,,,,
12139,Wanpaku Tanteidan,"Action, Mystery",,,,,,,,,,,,,,
12141,Kaze no Matasaburou,"Slice of Life, Kids, Fantasy",,,,,,,,,,,,,,
12143,Swing Out Sisters,Hentai,,,,,,,,,,,,,,
12145,Backkom,"Comedy, Kids",,,,,,,,,,,,,,
12149,AKB0048,"Music, Sci-Fi",,,,,,,,,,,,,,
12157,Busou Chuugakusei: Basket Army,"Action, Military",,,,,,,,,,,,,,
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,"Drama, Sci-Fi",,,,,,,,,,,,,,
12165,Niji no Kanata e! Shoujo Diana Monogatari,"Historical, Shoujo",,,,,,,,,,,,,,
12175,Koi to Senkyo to Chocolate,"Drama, Romance, School",,,,,,,,,,,,,,
12181,Nihon Omoshiro Mukashibanashi,"Comedy, Historical, Parody",,,,,,,,,,,,,,
12185,Mameushi-kun,"Comedy, Fantasy, Kids",,,,,,,,,,,,,,
12187,Carnival Phantasm EX Season,"Comedy, Supernatural",,,,,,,,,,,,,,
12189,Hyouka,"Mystery, School, Slice of Life",,,,,,,,,,,,,,
12191,Smile Precure!,"Action, Magic, Fantasy, Shoujo",,,,,,,,,,,,,,
12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,"Fantasy, Magic, Shoujo",,,,,,,,,,,,,,
12223,s.CRY.ed Alteration II: Quan,"Action, Sci-Fi, Adventure, Super Power, Shounen",,,,,,,,,,,,,,
12225,Galaxy Angel S,"Sci-Fi, Comedy",,,,,,,,,,,,,,
12231,Dragon Ball: Episode of Bardock,"Action, Sci-Fi, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen",,,,,,,,,,,,,,
12237,Koi-ken!: Watashitachi Anime ni Nacchatta!,"Ecchi, Music",,,,,,,,,,,,,,
12243,Game Center Arashi,"Comedy, Game, Kids, Shounen",,,,,,,,,,,,,,
12255,Carnival Phantasm: Illya-jou,"Parody, Comedy",,,,,,,,,,,,,,
12259,Mikeneko Holmes no Yuurei Joushu,"Comedy, Drama, Mystery",,,,,,,,,,,,,,
12267,Takara-sagashi,"Adventure, Fantasy, Kids",,,,,,,,,,,,,,
12279,Kinnikuman II Sei: Muscle Ninjin Soudatsu sen! Choujin Daisensou,"Action, Comedy, Drama, Romance, Martial Arts, Samurai",,,,,,,,,,,,,,
12281,Rinne no Lagrange Season 2,"Action, Comedy, Mecha, Sci-Fi",,,,,,,,,,,,,,
12291,Acchi Kocchi (TV),"Slice of Life, Comedy, Romance, School",,,,,,,,,,,,,,
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",,,,,,,,,,,,,,
12295,Tobacco to Hai,Adventure,,,,,,,,,,,,,,
12317,Upotte!!,"Action, Comedy, Military, Seinen",,,,,,,,,,,,,,
12321,Thermae Romae,"Comedy, Historical, Seinen",,,,,,,,,,,,,,
12337,Soukou Kihei Votoms Recaps,"Action, Drama, Mecha, Military, Sci-Fi",,,,,,,,,,,,,,
12341,Trip Trek,"Adventure, Fantasy, Comedy",,,,,,,,,,,,,,
12343,Dirty Pair Flash 2,"Action, Sci-Fi, Adventure, Comedy, Police",,,,,,,,,,,,,,
12347,Dirty Pair Flash 3,"Action, Sci-Fi, Adventure, Comedy, Police",,,,,,,,,,,,,,
12351,eX-Driver the Movie Specials,Comedy,,,,,,,,,,,,,,
12355,Ookami Kodomo no Ame to Yuki,"Fantasy, Slice of Life",,,,,,,,,,,,,,
12359,Pecola,Kids,,,,,,,,,,,,,,
12361,Track City,"Action, Cars",,,,,,,,,,,,,,
12365,Bakuman. 3rd Season,"Comedy, Drama, Romance, Shounen",,,,,,,,,,,,,,
12367,Shining Hearts: Shiawase no Pan,"Action, Fantasy",,,,,,,,,,,,,,
12371,Bosco no Mori no Nakama-tachi,"Adventure, Fantasy",,,,,,,,,,,,,,
12373,StarâJewel,"Hentai, Yuri",,,,,,,,,,,,,,
12375,Maki-chan to Now.,Hentai,,,,,,,,,,,,,,
12391,Mouretsu Atarou (1990),"Comedy, Kids, Slice of Life",,,,,,,,,,,,,,
12393,Oyako Club,"Slice of Life, Comedy",,,,,,,,,,,,,,
12397,Original Video Romance Animation,"Comedy, Hentai",,,,,,,,,,,,,,
12399,Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,"Action, Sci-Fi",,,,,,,,,,,,,,
12401,The Gakuen Choujo-tai,"Action, Demons, Shoujo, Super Power",,,,,,,,,,,,,,
12403,Yuru Yuriâªâª,"Slice of Life, Comedy, School, Shoujo Ai",,,,,,,,,,,,,,
12411,Inga Nikki,Parody,,,,,,,,,,,,,,
12413,Jormungand,"Action, Adventure, Seinen",,,,,,,,,,,,,,
12419,Guilty Crown: Kiseki - Reassortment,"Action, Sci-Fi, Super Power",,,,,,,,,,,,,,
12429,Last Exile: Ginyoku no Fam - Adjournment,"Action, Sci-Fi, Adventure",,,,,,,,,,,,,,
12431,Uchuu Kyoudai,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",,,,,,,,,,,,,,
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,Mystery,,,,,,,,,,,,,,
12437,Yuri Seijin Naoko-san (2012),"Comedy, Shoujo Ai",,,,,,,,,,,,,,
12439,"Soukou Kihei Votoms Vol.I: Stories of the ""A.T.Votoms""","Action, Military, Sci-Fi, Drama, Mecha",,,,,,,,,,,,,,
12441,"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""","Action, Military, Sci-Fi, Drama, Mecha",,,,,,,,,,,,,,
12445,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",,,,,,,,,,,,,,
12447,Ben-To Picture Drama,Comedy,,,,,,,,,,,,,,
12449,Maken-Ki! Specials,"Ecchi, Sports",,,,,,,,,,,,,,
12451,Gattai Robot Atranger,Mecha,,,,,,,,,,,,,,
12455,YuuâYuuâHakusho: Mu Mu Hakusho - Nightmare Hakusho,Comedy,,,,,,,,,,,,,,
12461,Hiiro no Kakera,"Fantasy, Romance, Shoujo, Supernatural",,,,,,,,,,,,,,
12467,Nazo no Kanojo X,"Romance, School, Seinen",,,,,,,,,,,,,,
12471,Eureka Seven AO,"Action, Adventure, Drama, Mecha, Sci-Fi",,,,,,,,,,,,,,
12477,Sakasama no Patema,"Adventure, Sci-Fi",,,,,,,,,,,,,,
12481,Gregory Horror Show: The Second Guest,"Mystery, Comedy, Horror, Demons, Supernatural",,,,,,,,,,,,,,
12483,Gregory Horror Show: The Last Train,"Mystery, Comedy, Horror, Demons, Supernatural, Vampire",,,,,,,,,,,,,,
12485,Gregory Horror Show: The Bloody Karte,"Mystery, Comedy, Horror, Demons, Supernatural",,,,,,,,,,,,,,
12487,Kyoukaisenjou no Horizon II,"Action, Fantasy, Sci-Fi",,,,,,,,,,,,,,
12497,Garakuta-doori no Stain: Epilogue,Comedy,,,,,,,,,,,,,,
12499,Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,"Comedy, Seinen",,,,,,,,,,,,,,
12501,Ai Mai! Moe Can Change!,"Comedy, Sci-Fi",,,,,,,,,,,,,,
12503,Mirai Nikki (TV): Ura Mirai Nikki,"Action, Comedy, Supernatural",,,,,,,,,,,,,,
12505,CÂ³: Rikan Gakkou Confusion!,"Action, Comedy, Supernatural, Ecchi, School",,,,,,,,,,,,,,
12521,Tentoumushi no Otomurai,"Music, Dementia",,,,,,,,,,,,,,
12529,Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure,"Action, Adventure",,,,,,,,,,,,,,
12531,Sakamichi no Apollon,"Drama, Josei, Music, Romance, School",,,,,,,,,,,,,,
12549,"Dakara Boku wa, H ga Dekinai.","Comedy, Supernatural, Romance, Ecchi",,,,,,,,,,,,,,
12551,Jisshuusei,Hentai,,,,,,,,,,,,,,
12561,Benkei tai Ushiwaka,"Action, Comedy",,,,,,,,,,,,,,
12563,Punky Funky Baby,Hentai,,,,,,,,,,,,,,
12565,Fate/Prototype,"Action, Supernatural, Magic, Romance, Fantasy, Shounen",,,,,,,,,,,,,,
12569,Himitsu no Akko-chan (Movie),"Magic, School, Shoujo",,,,,,,,,,,,,,
12579,Itsuka Tenma no Kuro Usagi Picture Drama,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",,,,,,,,,,,,,,
12581,Asa made Jugyou Chu!,"Comedy, Ecchi, Romance, School",,,,,,,,,,,,,,
12585,Inazuma Eleven Go Specials,"Sports, Super Power, Shounen",,,,,,,,,,,,,,
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,"Adventure, Kids",,,,,,,,,,,,,,
12591,Ojamajo Doremi OVA,"Kids, Magic",,,,,,,,,,,,,,
12599,Ijime: Ikenie no Kyoushitsu,"Drama, Shoujo",,,,,,,,,,,,,,
12603,Tora-chan to Hanayome,Drama,,,,,,,,,,,,,,
12611,Sengoku Collection,"Fantasy, Parody, Samurai",,,,,,,,,,,,,,
12613,Morizo to Kikkoro,Kids,,,,,,,,,,,,,,
12623,Egomama,Music,,,,,,,,,,,,,,
12637,"Mogyutto ""Love"" de Sekkinchuu!",Music,,,,,,,,,,,,,,
12643,Happening Star â?Unknown,Unknown,,,,,,,,,,,,,,
12651,Danball Senki W,"Action, Kids, Mecha",,,,,,,,,,,,,,
12657,Tongari Boushi no Memole: Marielle no Housekibako,"Magic, Fantasy, Shoujo",,,,,,,,,,,,,,
12659,Nisoku Hokou,Music,,,,,,,,,,,,,,
12661,Light Lag,Music,,,,,,,,,,,,,,
12663,Patalliro! Stardust Keikaku,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",,,,,,,,,,,,,,
12665,"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",Comedy,,,,,,,,,,,,,,
12669,Amagami SS+ Plus: Extra Episode+ Plus,Romance,,,,,,,,,,,,,,
12671,Pokemon Movie 15: Kyurem vs. Seikenshi,"Action, Adventure, Comedy, Drama, Fantasy, Kids",,,,,,,,,,,,,,
12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,"Comedy, Romance, Slice of Life",,,,,,,,,,,,,,
12677,Ozma,"Action, Sci-Fi, Adventure",,,,,,,,,,,,,,
12679,Joshiraku,"Slice of Life, Comedy, Shounen",,,,,,,,,,,,,,
12683,Yumeyume,Music,,,,,,,,,,,,,,
12685,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,"Comedy, Parody, Fantasy",,,,,,,,,,,,,,
12689,Kiss Dum R: Meguriahi,"Mecha, Military, Sci-Fi",,,,,,,,,,,,,,
12695,Tight-rope,"Romance, Shounen Ai",,,,,,,,,,,,,,
12699,Tales of Gekijou,Comedy,,,,,,,,,,,,,,
12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,Comedy,,,,,,,,,,,,,,
12711,Uta noâPrince-samaâ?Maji Love 2000%,"Comedy, Harem, Music, Romance, School, Shoujo",,,,,,,,,,,,,,
12715,The Hakkenden: Shin Shou,"Action, Adventure, Historical, Demons, Martial Arts, Samurai, Shounen",,,,,,,,,,,,,,
12725,Initial D: Project D to the Next Stage - Project D e Mukete,"Action, Cars, Sports, Drama, Seinen",,,,,,,,,,,,,,
12727,Thermae Romae Specials,"Comedy, Historical, Seinen",,,,,,,,,,,,,,
12729,High School DxD OVA,"Comedy, Demons, Ecchi, Romance, School",,,,,,,,,,,,,,
12745,Bari Bari Densetsu (1987),"Action, Drama, Shounen, Sports",,,,,,,,,,,,,,
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,"Action, Game, Mystery, Shounen",,,,,,,,,,,,,,
12755,Mahoutsukai Jiji,"Music, Magic, Fantasy",,,,,,,,,,,,,,
12759,Zokuzoku Mura no Obake-tachi,Fantasy,,,,,,,,,,,,,,
12763,0-sen Hayato,"Historical, Military",,,,,,,,,,,,,,
12765,Yuuyake Banchou,Action,,,,,,,,,,,,,,
12767,Yuusei Kamen,Sci-Fi,,,,,,,,,,,,,,
12769,Yumemakura Baku Twilight Gekijou,"Horror, Psychological",,,,,,,,,,,,,,
12771,Youyou no Neko Tsumami,"Slice of Life, Comedy",,,,,,,,,,,,,,
12781,Yoshimoto Muchikko Monogatari,Comedy,,,,,,,,,,,,,,
12783,Sora no Otoshimono Final: Eternal My Master,"Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",,,,,,,,,,,,,,
12789,Yasashii Lion,"Fantasy, Kids, Music",,,,,,,,,,,,,,
12791,Yankee Reppuu-tai,"Adventure, Drama, Shounen",,,,,,,,,,,,,,
12793,Yanbou Ninbou Tonbou,Fantasy,,,,,,,,,,,,,,
12795,Yajikita Gakuen Douchuuki,"Adventure, Martial Arts, School, Shoujo",,,,,,,,,,,,,,
12799,Xevious,"Action, Adventure, Sci-Fi, Space",,,,,,,,,,,,,,
12803,Chinkoroheibei Tamatebako,"Kids, Fantasy, Comedy",,,,,,,,,,,,,,
12807,Wonder-kun no Hatsu Yume Uchuu Ryokou,Adventure,,,,,,,,,,,,,,
12809,Wonder Bebil-kun,"Comedy, Fantasy",,,,,,,,,,,,,,
12815,Shirokuma Cafe,"Slice of Life, Comedy, Josei",,,,,,,,,,,,,,
12823,Shakugan no Shana-tan III (Final): Final Destruction,"Comedy, Parody",,,,,,,,,,,,,,
12833,Ushiro no Hyakutarou,"Horror, School, Supernatural",,,,,,,,,,,,,,
12835,Umeboshi Denka,"Comedy, Slice of Life",,,,,,,,,,,,,,
12851,Ultraman USA,"Action, Adventure, Sci-Fi",,,,,,,,,,,,,,
12857,Star Driver the Movie,"Action, Mecha, Romance, Shounen",,,,,,,,,,,,,,
12859,One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",,,,,,,,,,,,,,
12861,Umeboshi Denka: Uchuu no Hate kara Panparopan!,Comedy,,,,,,,,,,,,,,
12863,Pretty Rhythm: Dear My Future,"Slice of Life, Sports, Music, Shoujo",,,,,,,,,,,,,,
12865,Ai wa KAT-TUN,Comedy,,,,,,,,,,,,,,
12867,Tsuki no Sango,Drama,,,,,,,,,,,,,,
12875,Ginga e Kickoff!!,"Sports, Shounen",,,,,,,,,,,,,,
12877,Bokura no: Tsuisou,"Sci-Fi, Psychological, Drama, Mecha",,,,,,,,,,,,,,
12879,Dantalian no Shoka: Ibarahime,"Action, Historical, Mystery",,,,,,,,,,,,,,
12881,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,"Comedy, Drama, Harem, Romance, Sci-Fi",,,,,,,,,,,,,,
12883,Tsuritama,"Comedy, Sci-Fi, Slice of Life, Sports",,,,,,,,,,,,,,
12885,Dynamic Super Robots Soushingekki,"Action, Mecha, Sci-Fi, Shounen",,,,,,,,,,,,,,
12887,Uchuu Shounen Soran,"Action, Adventure, Sci-Fi",,,,,,,,,,,,,,
12893,Danshi Koukousei no Nichijou Specials,"Comedy, School, Shounen, Slice of Life",,,,,,,,,,,,,,
12897,Uchuu Patrol Hopper,"Sci-Fi, Space",,,,,,,,,,,,,,
12899,Ucchare Goshogawara,"Martial Arts, School, Shounen, Sports",,,,,,,,,,,,,,
12901,TWD Express Rolling Takeoff,"Adventure, Sci-Fi",,,,,,,,,,,,,,
12903,Tsushima Maru: Sayounara Okinawa,Historical,,,,,,,,,,,,,,
12905,Tsuki ga Noboru made ni,"Drama, Historical",,,,,,,,,,,,,,
12907,Sekiei Ayakashi Mangatan,"Fantasy, Historical, Supernatural",,,,,,,,,,,,,,
12917,Madang-eul Naon Amtalg,"Adventure, Kids, Drama, Fantasy",,,,,,,,,,,,,,
12919,Yoru no Hi,Psychological,,,,,,,,,,,,,,
12921,Morita-san wa Mukuchi. Specials,"Comedy, School, Slice of Life",,,,,,,,,,,,,,
12929,Saint Seiya Omega,"Action, Adventure, Fantasy, Shounen",,,,,,,,,,,,,,
12935,Utakata Hanabi,Music,,,,,,,,,,,,,,
12951,AWOL,"Action, Space, Military, Sci-Fi",,,,,,,,,,,,,,
12955,Cele Kano,Hentai,,,,,,,,,,,,,,
12957,First Love,Hentai,,,,,,,,,,,,,,
12959,OjousamaâYomeiri Kousou!,Hentai,,,,,,,,,,,,,,
12961,Kansen 5: The Daybreak,Hentai,,,,,,,,,,,,,,
12963,Jewelpet KiraâDeco!,"Fantasy, Magic, Shoujo",,,,,,,,,,,,,,
12965,Jewelpet Movie: Sweets Dance Princess,"Fantasy, Magic, Shoujo",,,,,,,,,,,,,,
12967,Arcana Famiglia,"Action, Harem, Supernatural, Romance, Shoujo",,,,,,,,,,,,,,
12971,Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,"Magic, Shoujo",,,,,,,,,,,,,,
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"Action, Comedy, Parody",,,,,,,,,,,,,,
12981,Kono Shihai kara no Sotsugyou: Ozaki Yutaka,"Historical, Slice of Life",,,,,,,,,,,,,,
12991,Katte ni Kaizou Specials,"Comedy, Parody, School, Sci-Fi, Shounen",,,,,,,,,,,,,,
12993,Sono Mukou no Mukougawa,Music,,,,,,,,,,,,,,
12995,Dark Blue,Hentai,,,,,,,,,,,,,,
12997,Please â¥â¥â¥â¥ Me!,Hentai,,,,,,,,,,,,,,
13019,Aneki no Kounai Kaikinbi,Hentai,,,,,,,,,,,,,,
13029,Arashi no Yoru ni: Himitsu no Tomodachi,"Adventure, Drama",,,,,,,,,,,,,,
13041,Battle Break,"Action, Kids",,,,,,,,,,,,,,
13047,Anime Koukyoushi: Jungle Taitei,"Adventure, Kids, Shounen",,,,,,,,,,,,,,
13051,Bishoujo Animerama: Miyuki-chan SOS-H Shichauzo,Hentai,,,,,,,,,,,,,,
13053,Aimai Elegy,Music,,,,,,,,,,,,,,
13055,Sankarea OVA,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",,,,,,,,,,,,,,
13057,Peace Hame!,Hentai,,,,,,,,,,,,,,
13073,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura Specials,"Sports, Shounen",,,,,,,,,,,,,,
13083,Fushigi na Kusuri,"Slice of Life, Comedy",,,,,,,,,,,,,,
13085,Kitsutsuki Keikaku,"Slice of Life, Comedy",,,,,,,,,,,,,,
13087,Youkoso Uchuujin,Comedy,,,,,,,,,,,,,,
13089,Hana to Mogura,Comedy,,,,,,,,,,,,,,
13091,Ojiichan ga Kaizoku Datta Koro,Comedy,,,,,,,,,,,,,,
13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,"Ecchi, Romance, Mystery, Seinen",,,,,,,,,,,,,,
13103,Ponta to Ensoku,"Adventure, Drama",,,,,,,,,,,,,,
13115,Hakuouki Reimeiroku,"Action, Historical, Supernatural, Drama, Samurai, Josei",,,,,,,,,,,,,,
13117,Hakuouki Movie 1: Kyoto Ranbu,"Action, Historical, Supernatural, Drama, Samurai, Josei",,,,,,,,,,,,,,
